634,88
635,175
636,39
637,9
638,14
639,27
640,141
641,98
642,195
643,41
644,168
645,110
646,52
647,39
648,41
649,97
650,1
651,112
652,134
653,13
654,79
655,68
656,96
657,188
658,162
659,115
660,18
661,81
662,7
663,50
664,153
665,178
666,34
667,68
668,96
669,159
670,152
671,51
672,4
673,35
674,121
675,177
676,194
677,143
678,70
679,62
680,192
681,196
682,92
683,188
684,18
685,70
686,179
687,19
688,120
689,171
690,56
691,111
692,81
693,78
694,173
695,123
696,1
697,125
698,25
699,8
700,95
701,142
702,43
703,182
704,141
705,64
706,166
707,75
708,135
709,136
710,44
711,110
712,60
713,71
714,67
715,80
716,108
717,114
718,26
719,48
720,32
721,112
722,170
723,34
724,32
725,41
726,19
727,131
728,196
729,148
730,118
731,89
732,161
733,66
734,147
735,113
736,30
737,115
738,168
739,58
740,110
741,76
742,195
743,40
744,63
745,9
746,56
747,184
748,179
749,83
750,114
751,76
752,136
753,172
754,32
755,127
756,174
757,104
758,16
759,185
760,200
761,65
762,84
763,81
764,102
765,131
766,33
767,70
768,181
769,129
770,28
771,77
772,44
773,70
774,135
775,177
776,115
777,94
778,44
779,19
780,13
781,52
782,132
783,19
784,144
785,108
786,15
787,157
788,151
789,26
790,131
791,52
792,46
793,104
794,142
795,136
796,181
797,31
798,7
799,104
800,61
801,65
802,33
803,20
804,121
805,108
806,99
807,6
808,103
809,171
810,176
811,143
812,151
813,47
814,147
815,91
816,81
817,74
818,132
819,146
820,78
821,43
822,131
823,125
824,139
825,158
826,33
827,51
828,112
829,38
830,142
831,118
832,153
833,129
834,27
835,85
836,96
837,63
838,27
839,148
840,198
841,197
842,165
843,8
844,82
845,20
846,113
847,128
848,49
849,121
850,77
851,137
852,24
853,108
854,58
855,108
856,17
857,67
858,20
859,89
860,100
861,94
862,123
863,150
864,123
865,160
866,54
867,24
868,72
869,53
870,94
871,188
872,137
873,116
874,103
875,83
876,42
877,31
878,148
879,175
880,190
881,141
882,21
883,134
884,140
885,185
886,129
887,127
888,52
889,66
890,186
891,26
892,38
893,85
894,43
895,189
896,5
897,197
898,80
899,117
900,150
901,124
902,162
903,111
904,119
905,140
906,194
907,165
908,45
909,196
910,66
911,116
912,110
913,94
914,81
915,32
916,180
917,77
918,156
919,27
920,13
921,167
922,74
923,88
924,199
925,56
926,133
927,181
928,57
929,146
930,43
931,54
932,106
933,152
934,128
935,180
936,141
937,140
938,12
939,12
940,76
941,26
942,159
943,112
944,95
945,164
946,86
947,177
948,107
949,1
950,9
951,109
952,154
953,150
954,153
955,178
956,105
957,159
958,157
959,129
960,151
961,55
962,47
963,94
964,97
965,84
966,192
967,31
968,35
969,137
970,135
971,132
972,15
973,126
974,127
975,64
976,87
977,67
978,130
979,19
980,76
981,104
982,122
983,90
984,147
985,77
986,33
987,110
988,108
989,68
990,120
991,93
992,87
993,117
994,104
995,120
996,186
997,25
998,67
999,35
1000,141
